Publication_id;Category_id;Tag_id;Author_id;Date;Views
2257;3;1;4;1.1.2022;43138
2258;2;7;4;11.27.2023;31227
2259;3;6;2;5.29.2023;36995
2260;3;23;7;4.24.2023;37698
2261;3;19;2;7.12.2023;24587
2262;1;5;1;3.24.2022;7572
2263;2;14;1;7.20.2021;33124
2264;1;21;11;6.14.2021;28740
2265;3;1;9;2.7.2021;34694
2266;3;10;5;7.1.2023;44332
2267;3;1;7;9.30.2023;8015
2268;2;6;2;1.7.2023;30861
2269;3;5;3;8.4.2022;32284
2270;3;22;6;7.3.2022;44766
2271;3;18;6;1.27.2022;43074
2272;1;21;5;10.15.2022;19475
2273;2;4;9;1.5.2022;38898
2274;3;10;6;2.21.2023;27894
2275;1;12;11;12.23.2023;31111
2276;1;22;5;1.16.2023;14427
2277;1;15;7;7.3.2023;19174
2278;3;2;6;12.23.2021;49540
2279;2;23;6;4.19.2023;43624
2280;3;7;11;5.2.2023;18575
2281;3;11;6;9.20.2021;8961
2282;2;11;11;6.5.2021;28414
2283;2;21;7;10.31.2021;36908
2284;3;9;8;11.7.2023;7254
2285;1;8;9;2.28.2022;47641
2286;2;2;7;12.17.2022;16955
2287;1;5;6;12.12.2023;36890
2288;1;6;5;12.15.2023;31552
2289;2;8;1;10.21.2021;45645
2290;1;7;8;2.1.2023;47490
2291;3;1;2;3.22.2021;45836
2292;2;1;6;9.12.2022;30968
2293;1;8;1;3.2.2022;20379
2294;1;19;1;4.20.2021;19959
2295;2;14;11;2.10.2021;21923
2296;2;11;3;2.28.2023;28267
2297;1;22;1;4.29.2022;20434
2298;1;2;8;9.28.2023;44671
2299;1;7;9;2.16.2022;27495
2300;1;17;6;6.12.2022;33315
2301;1;12;9;10.14.2023;46486
2302;1;12;11;6.22.2022;31883
2303;1;5;4;1.10.2022;19757
2304;2;10;8;6.22.2021;15851
2305;1;9;4;2.24.2022;28218
2306;3;20;10;3.22.2023;15631
2307;3;18;3;8.19.2022;22487
2308;1;3;5;10.15.2023;18889
2309;2;11;6;4.12.2022;31580
2310;3;5;6;5.16.2023;41901
2311;2;9;4;10.12.2022;17254
2312;1;6;11;3.17.2023;33111
2313;3;23;4;11.24.2021;37373
2314;3;10;2;2.5.2022;24370
2315;3;7;6;11.1.2023;47422
2316;2;15;2;1.7.2021;47033
2317;1;12;5;7.16.2022;32658
2318;2;7;11;12.9.2023;44405
2319;2;23;3;3.17.2023;9004
2320;1;17;1;4.26.2022;15918
2321;3;3;6;9.24.2021;17142
2322;3;12;11;11.29.2021;22928
2323;1;3;9;6.19.2021;7331
2324;3;9;11;2.3.2023;42424
2325;2;1;4;4.11.2021;27138
2326;1;21;7;6.6.2022;22324
2327;2;11;2;10.21.2021;18323
2328;1;14;6;6.15.2023;21669
2329;1;3;5;9.13.2021;42681
2330;1;12;3;5.30.2022;8592
2331;1;2;4;6.29.2023;45170
2332;1;10;9;1.13.2022;41273
2333;2;2;6;1.3.2021;32779
2334;3;4;1;6.8.2023;38940
2335;3;13;4;2.6.2023;17524
2336;1;3;6;11.19.2023;8449
2337;1;12;10;11.2.2021;38002
2338;2;7;7;4.11.2021;16326
2339;3;14;5;5.7.2022;21972
2340;3;14;6;5.15.2021;18832
2341;1;5;3;6.16.2023;36548
2342;1;8;1;4.24.2023;38995
2343;3;5;6;6.26.2021;49977
2344;1;6;8;6.12.2022;15967
2345;3;4;1;4.11.2021;30529
2346;3;22;5;3.4.2022;30466
2347;1;23;10;4.2.2021;47229
2348;3;4;2;5.24.2021;16628
2349;2;1;2;8.26.2023;47656
2350;2;12;6;7.10.2022;25886
2351;3;11;8;9.21.2023;32352
2352;1;2;11;8.23.2021;13123
2353;3;18;11;1.20.2023;44847
2354;1;8;4;7.5.2023;24283
2355;2;1;10;12.28.2021;48621
2356;3;11;4;3.30.2022;45320
2357;1;4;11;7.22.2021;14956
2358;3;18;10;8.19.2021;37731
2359;3;7;10;5.29.2021;46369
2360;2;13;7;10.28.2022;42891
2361;3;14;8;10.29.2021;21169
2362;3;15;2;11.10.2023;17850
2363;3;11;2;3.31.2023;8649
2364;3;14;4;4.13.2022;28819
2365;1;20;10;11.17.2022;36298
2366;3;17;7;1.29.2022;36029
2367;2;3;5;6.16.2022;32512
2368;1;20;10;4.23.2021;14325
2369;3;11;4;10.20.2021;42281
2370;3;16;8;9.29.2023;15862
2371;2;6;8;10.25.2023;34291
2372;1;7;11;4.4.2021;25086
2373;3;10;8;8.9.2022;40093
2374;2;13;5;10.10.2021;22255
2375;3;8;8;12.13.2022;19318
2376;3;2;6;11.17.2021;8920
2377;3;5;11;8.16.2022;18212
2378;2;13;6;11.5.2022;30024
2379;2;16;1;12.15.2021;35115
2380;1;3;9;4.3.2023;37563
2381;2;8;3;4.6.2023;23221
2382;1;21;8;4.6.2023;11282
2383;1;9;6;1.26.2023;28408
2384;1;16;3;6.10.2021;11355
2385;3;8;8;10.21.2021;49890
2386;2;13;5;3.14.2022;37272
2387;1;16;4;2.12.2022;16081
2388;2;12;8;6.11.2023;23985
2389;2;16;8;4.14.2022;40573
2390;2;20;9;6.29.2021;15496
2391;1;5;1;9.2.2022;42440
2392;3;22;9;7.14.2022;31551
2393;2;7;11;1.16.2022;35508
2394;1;7;10;4.22.2022;32414
2395;3;6;10;8.30.2023;30688
2396;3;1;5;4.12.2021;41291
2397;2;19;11;2.2.2023;15372
2398;2;3;6;4.22.2021;27811
2399;3;2;11;1.16.2023;48472
2400;3;18;8;11.5.2022;32815
2401;2;16;11;2.3.2022;42139
2402;2;2;2;4.14.2022;49559
2403;3;14;9;10.24.2022;32019
2404;1;22;3;12.29.2023;40513
2405;3;4;11;7.27.2023;21961
2406;1;7;7;7.23.2023;7156
2407;3;13;8;1.5.2023;29462
2408;1;20;5;8.22.2022;44273
2409;1;17;6;4.28.2021;45647
2410;1;20;8;11.12.2021;31221
2411;1;23;6;8.16.2021;35457
2412;3;13;5;10.15.2022;18061
2413;1;4;6;3.12.2021;49015
2414;1;6;11;11.7.2021;23937
2415;1;11;1;2.11.2021;48431
2416;1;13;2;10.30.2022;25522
2417;2;16;5;3.7.2023;27411
2418;1;7;11;10.10.2022;48406
2419;1;21;10;8.22.2021;29367
2420;3;2;10;3.13.2022;27379
2421;1;15;1;12.8.2021;33097
2422;3;13;9;5.17.2021;7512
2423;3;9;2;12.19.2023;45246
2424;2;1;1;8.2.2023;40853
2425;3;16;4;8.9.2021;39345
2426;2;2;10;6.2.2022;17006
2427;1;19;1;5.26.2023;16613
2428;1;14;9;4.6.2021;15178
2429;2;14;6;6.10.2023;33274
2430;2;6;2;12.20.2022;9971
2431;1;2;1;2.14.2022;10677
2432;1;23;9;7.6.2023;45755
2433;3;5;10;1.12.2022;44985
2434;2;17;1;3.11.2023;44668
2435;3;19;9;5.26.2023;11865
2436;3;10;9;3.18.2021;22529
2437;1;12;8;4.3.2023;28329
2438;1;20;1;12.6.2023;25891
2439;2;16;6;1.5.2022;39794
2440;3;14;7;12.23.2021;25556
2441;2;15;8;9.5.2023;11603
2442;1;9;7;11.12.2021;36543
2443;1;13;4;8.30.2023;38487
2444;2;10;7;12.7.2021;13694
2445;2;16;2;2.18.2023;18820
2446;2;2;1;2.9.2021;11321
2447;1;13;6;11.13.2022;44030
2448;3;20;2;12.1.2021;35578
2449;2;4;5;1.18.2023;39952
2450;1;6;3;6.20.2022;37996
2451;3;7;6;1.23.2021;36901
2452;2;2;4;5.31.2022;17875
2453;3;23;10;6.13.2021;12354
2454;3;5;6;7.20.2022;39403
2455;2;2;4;2.10.2023;16468
2456;2;9;5;8.21.2023;16456
2457;1;2;7;6.26.2022;44020
2458;1;1;6;11.3.2021;27028
2459;1;21;3;1.8.2023;6996
2460;3;2;7;11.15.2021;37612
2461;2;23;11;2.5.2021;6751
2462;1;3;10;4.4.2022;20073
2463;1;7;8;1.15.2021;26050
2464;1;5;5;6.15.2021;48156
2465;1;10;2;9.20.2022;25718
2466;1;8;7;12.26.2022;41560
2467;2;11;8;9.21.2021;21903
2468;3;13;10;7.20.2022;19375
2469;3;11;10;8.23.2023;22016
2470;2;15;9;2.8.2021;30767
2471;2;20;1;8.7.2022;49882
2472;3;8;4;3.18.2023;47358
2473;2;4;5;3.4.2022;9598
2474;1;13;7;8.17.2021;48967
2475;1;14;4;1.17.2022;46922
2476;1;20;1;10.2.2023;41687
2477;1;5;7;5.21.2022;20960
2478;2;4;11;12.17.2023;32248
2479;1;10;2;12.4.2021;46116
2480;3;18;10;9.19.2021;41759
2481;2;19;2;4.19.2021;41144
2482;2;20;1;10.26.2022;35988
2483;3;10;10;3.16.2022;13913
2484;1;1;10;8.6.2022;10738
2485;2;1;2;1.15.2021;19513
2486;3;9;4;9.14.2023;48959
2487;3;6;6;1.2.2023;8562
2488;3;21;2;6.30.2022;18277
2489;1;6;2;9.22.2021;30944
2490;2;5;2;10.5.2021;22891
2491;1;10;7;3.21.2022;48448
2492;2;20;11;11.4.2021;33356
2493;3;21;1;2.21.2021;26902
2494;1;5;2;8.20.2023;41133
2495;1;5;5;1.31.2023;26500
2496;3;15;9;4.23.2022;34535
2497;3;14;4;12.27.2023;11129
2498;2;7;1;8.13.2022;16764
2499;3;10;4;8.11.2022;39185
2500;2;5;9;11.11.2022;44528
2501;3;18;9;12.30.2021;41196
2502;1;5;6;2.6.2022;14861
2503;3;12;2;1.25.2021;16394
2504;3;5;9;12.29.2023;22080
2505;2;21;2;1.13.2021;9393
2506;3;10;3;11.25.2021;32781
2507;2;1;10;3.21.2021;20366
2508;3;9;6;1.18.2022;30404
2509;3;11;5;11.17.2021;16083
2510;2;4;1;12.8.2021;31347
2511;1;14;11;5.29.2021;15318
2512;1;23;4;10.2.2022;34476
2513;3;18;9;3.9.2021;10852
2514;2;11;3;7.21.2022;13174
2515;1;5;11;3.12.2022;7796
2516;2;19;7;5.4.2022;18570
2517;2;1;11;10.12.2023;17782
2518;2;14;3;11.14.2021;47646
2519;2;16;11;6.19.2021;27567
2520;1;2;3;7.25.2021;36838
2521;3;3;6;12.28.2023;33349
2522;1;13;2;1.14.2023;12484
2523;3;13;1;11.30.2022;37468
2524;1;1;9;9.26.2023;41395
2525;2;22;6;11.20.2021;7916
2526;1;15;3;10.8.2022;13280
2527;3;9;8;10.31.2023;41251
2528;1;10;4;12.28.2021;14523
2529;2;22;1;12.19.2023;7013
2530;1;22;5;5.29.2023;28138
2531;1;9;4;3.28.2022;16002
2532;3;6;7;10.24.2021;45119
2533;2;20;6;6.23.2023;10340
2534;3;12;8;1.15.2022;34042
2535;3;16;8;12.25.2022;33223
2536;2;18;4;11.11.2023;12004
2537;1;1;8;12.25.2022;22014
2538;2;21;11;6.30.2023;36123
2539;2;14;10;12.12.2023;7880
2540;3;17;4;2.21.2022;19677
2541;3;21;9;3.2.2023;45707
2542;3;3;4;12.2.2021;19423
2543;1;22;10;8.12.2022;22247
2544;2;23;2;7.5.2021;19096
2545;1;21;11;2.16.2022;19210
2546;3;10;1;3.28.2023;47583
2547;3;23;2;5.5.2021;30613
2548;3;21;1;3.22.2023;14352
2549;1;23;5;7.17.2023;17204
2550;3;1;10;3.28.2021;11888
2551;1;17;6;8.15.2022;37686
2552;3;23;8;6.3.2021;44429
2553;2;14;1;9.20.2021;15538
2554;2;10;7;3.2.2021;11442
2555;3;4;2;2.26.2022;44179
2556;3;7;6;8.29.2021;20869
2557;3;21;4;9.7.2022;12641
2558;1;19;6;3.25.2021;49840
2559;2;2;8;7.25.2021;26820
2560;3;15;6;11.14.2021;47332
2561;2;5;6;12.26.2023;25928
2562;3;19;9;5.23.2021;23310
2563;1;23;4;7.16.2021;36775
2564;3;11;8;7.5.2021;37672
2565;2;11;7;10.29.2022;20229
2566;1;17;2;7.26.2023;49824
2567;2;20;9;2.13.2023;15805
2568;3;1;10;12.21.2021;44943
2569;2;17;10;7.14.2022;23654
2570;3;9;7;8.6.2021;37548
2571;3;14;1;1.16.2021;24842
2572;1;19;8;5.25.2022;25007
2573;1;19;4;8.6.2023;38185
2574;3;18;9;9.18.2022;33073
2575;1;14;2;8.28.2023;10720
2576;1;20;9;6.23.2021;14535
2577;3;21;6;5.1.2021;31558
2578;3;15;7;9.2.2023;29239
2579;3;22;10;10.10.2021;27020
2580;3;18;2;3.13.2021;48819
2581;3;20;3;5.28.2021;39702
2582;2;20;8;8.24.2022;36405
2583;3;2;2;6.29.2023;47115
2584;2;8;8;10.25.2021;39823
2585;1;2;11;7.30.2023;39940
2586;1;13;10;9.14.2023;11141
2587;2;16;4;11.16.2023;45866
2588;2;6;11;10.28.2023;31953
2589;3;5;2;4.5.2023;24288
2590;3;11;1;1.27.2022;11829
2591;2;12;6;1.28.2023;10764
2592;2;17;1;4.16.2023;43419
2593;3;12;3;10.24.2022;43085
2594;3;15;4;8.13.2022;19562
2595;3;6;4;2.27.2022;32887
2596;1;7;9;12.30.2022;40561
2597;1;1;1;12.10.2021;25383
2598;2;13;7;4.8.2022;40729
2599;3;5;1;3.6.2022;34605
2600;2;22;2;12.29.2022;45883
2601;3;8;1;10.31.2021;30787
2602;1;2;1;8.29.2021;20866
2603;3;11;5;2.1.2023;49570
2604;1;3;4;3.8.2022;39770
2605;2;6;9;2.28.2022;11047
2606;1;18;4;8.20.2021;8411
2607;3;7;7;7.20.2022;28580
2608;1;15;9;5.16.2021;20190
2609;1;3;3;10.15.2022;45775
2610;2;11;7;4.8.2021;9768
2611;1;1;5;7.23.2021;29658
2612;3;15;8;4.11.2022;16264
2613;2;16;3;11.1.2023;38556
2614;2;20;6;4.6.2023;12654
2615;3;20;3;2.16.2022;25840
2616;2;8;5;6.7.2022;30217
2617;1;12;7;11.21.2021;18836
2618;1;12;11;1.10.2023;35422
2619;3;21;7;5.17.2023;25664
2620;1;19;1;9.17.2021;12060
2621;3;20;3;1.16.2023;11987
2622;2;21;1;6.19.2023;16474
2623;3;20;9;5.28.2022;26090
2624;3;17;3;2.26.2021;46641
2625;2;7;6;7.15.2022;17662
2626;2;18;3;4.7.2023;31794
2627;2;4;8;11.17.2021;9737
2628;3;1;6;6.1.2021;27161
2629;1;18;6;11.9.2021;14982
2630;1;3;9;11.30.2021;8483
2631;1;11;8;9.3.2022;27770
2632;1;18;11;7.19.2022;30941
2633;1;7;9;11.9.2022;48748
2634;3;15;1;10.19.2023;32006
2635;2;13;11;7.31.2022;47788
2636;1;2;5;7.10.2023;22198
2637;2;4;3;8.20.2023;26303
2638;3;4;4;12.16.2023;33104
2639;1;16;5;12.4.2023;12342
2640;1;1;2;5.31.2021;19755
2641;1;23;5;4.28.2023;14545
2642;1;4;3;1.25.2023;48807
2643;2;10;9;9.11.2022;15631
2644;2;11;4;12.19.2022;46549
2645;1;23;3;10.14.2021;23385
2646;1;6;11;5.1.2023;19924
2647;3;11;11;3.17.2022;43073
2648;3;4;10;7.10.2023;8109
2649;2;7;5;7.29.2022;28628
2650;3;11;4;7.21.2023;31793
2651;3;18;7;1.8.2021;30186
2652;1;13;10;3.20.2022;42767
2653;3;9;1;2.19.2023;44548
2654;2;1;6;4.3.2022;19413
2655;3;22;10;4.11.2023;38090
2656;2;13;4;11.7.2023;38597
2657;1;22;10;11.18.2021;14318
2658;2;23;4;8.13.2023;7339
2659;1;5;2;11.2.2023;23738
2660;1;4;1;12.11.2022;37368
2661;2;13;7;3.28.2023;49080
2662;3;1;4;4.29.2023;24764
2663;1;1;9;5.31.2023;11323
2664;3;22;8;1.17.2022;27160
2665;1;1;8;10.19.2023;30444
2666;3;12;8;3.13.2022;11074
2667;3;23;2;11.2.2022;11512
2668;1;9;3;11.23.2021;30864
2669;3;16;7;9.10.2023;45218
2670;2;3;4;9.14.2021;35428
2671;2;2;2;9.19.2021;10700
2672;3;11;11;8.10.2021;32900
2673;1;21;11;8.1.2022;39196
2674;3;17;2;6.13.2023;11314
2675;3;12;11;5.9.2022;28139
2676;2;6;4;8.22.2022;40822
2677;1;8;7;4.19.2022;41866
2678;2;3;10;7.13.2021;19035
2679;1;10;8;12.16.2022;37402
2680;3;8;9;9.7.2023;21614
2681;2;1;3;6.12.2021;22028
2682;1;2;11;2.6.2022;18453
2683;3;18;8;3.18.2021;30297
2684;2;15;10;12.21.2023;46252
2685;2;10;3;11.22.2021;42661
2686;3;7;9;7.18.2021;49117
2687;3;20;4;5.16.2021;21967
2688;2;8;1;9.10.2021;19177
2689;2;19;4;6.15.2022;45851
2690;3;8;4;7.28.2021;28545
2691;1;19;4;8.5.2023;9175
2692;3;22;9;3.1.2021;47125
2693;1;13;9;8.18.2023;49293
2694;1;3;7;7.30.2023;42336
2695;3;8;11;10.6.2023;19935
2696;2;14;10;2.27.2022;46985
2697;2;5;11;9.2.2021;25807
2698;2;22;3;2.7.2022;12699
2699;1;21;3;3.25.2022;20872
2700;3;9;7;10.31.2021;35646
2701;1;1;7;7.25.2022;8365
2702;1;1;5;2.25.2022;44249
2703;3;20;6;10.16.2023;30149
2704;1;4;3;9.22.2023;18152
2705;2;23;11;10.30.2022;35947
2706;2;4;6;4.11.2023;18870
2707;1;1;5;8.30.2023;9898
2708;1;2;10;3.18.2023;46683
2709;2;21;4;12.19.2022;27587
2710;1;5;2;3.19.2023;17632
2711;2;13;5;2.26.2023;38369
2712;1;12;8;3.23.2022;16836
2713;3;11;8;12.27.2022;41396
2714;1;9;5;10.23.2023;37273
2715;3;19;9;11.25.2021;31999
2716;3;5;5;9.21.2023;48941
2717;2;13;2;8.16.2022;15138
2718;2;11;9;3.19.2021;15333
2719;2;6;8;8.17.2023;22969
2720;2;21;6;9.10.2021;46544
2721;3;20;2;9.4.2022;8140
2722;1;22;2;7.29.2023;46415
2723;1;16;11;12.14.2022;25343
2724;2;6;5;7.27.2021;39086
2725;2;23;10;2.26.2022;45019
2726;1;1;11;6.7.2021;11422
2727;2;17;10;3.24.2023;10347
2728;2;19;8;10.22.2021;18230
2729;3;5;6;2.13.2022;13829
2730;3;1;3;7.18.2021;16741
2731;2;16;5;1.10.2021;27126
2732;3;11;4;8.20.2022;37528
2733;3;9;4;4.21.2021;41056
2734;2;20;10;11.11.2022;17412
2735;1;20;7;3.6.2022;49524
2736;1;11;9;6.11.2023;24383
2737;2;8;10;12.17.2023;31565
2738;2;21;7;11.11.2021;23434
2739;1;10;4;10.31.2022;14523
2740;2;12;3;2.6.2021;46387
2741;2;17;8;5.22.2022;38648
2742;3;22;3;12.3.2023;24718
2743;3;16;10;6.15.2023;34687
2744;2;11;11;2.19.2023;12047
2745;1;6;8;8.31.2022;26652
2746;2;4;11;5.7.2022;27524
2747;3;23;5;4.24.2022;14472
2748;1;2;2;1.24.2021;9650
2749;3;17;6;3.16.2021;19502
2750;3;9;4;10.10.2022;19471
2751;1;17;5;12.30.2021;36432
2752;1;16;1;12.27.2022;19634
2753;3;18;3;8.1.2021;14709
2754;2;13;5;4.26.2022;44280
2755;3;5;3;4.5.2022;9599
2756;3;17;5;6.17.2023;45697
2757;1;10;8;12.8.2023;47190
2758;1;22;2;9.9.2021;34491
2759;3;5;1;6.15.2023;31236
2760;1;8;9;2.12.2022;32496
2761;3;1;11;1.11.2022;24612
2762;3;3;6;2.1.2021;7364
2763;3;17;8;3.26.2021;43925
2764;1;8;6;7.11.2023;37245
2765;3;16;10;2.9.2023;34690
2766;2;6;5;3.6.2022;28383
2767;2;6;8;3.15.2023;6798
2768;1;2;2;2.28.2021;33659
2769;1;6;7;11.4.2022;33429
2770;3;6;11;7.21.2023;25123
2771;2;4;5;7.13.2022;27020
2772;1;6;9;9.29.2022;17715
2773;2;10;4;2.19.2022;9014
2774;3;6;8;10.13.2023;23349
2775;3;5;1;1.15.2022;28934
2776;1;9;1;6.1.2022;8487
2777;2;8;6;6.13.2023;35613
2778;1;12;4;12.29.2022;37642
2779;1;10;10;9.13.2022;17587
2780;2;9;8;1.5.2023;36081
2781;2;15;4;11.1.2023;34437
2782;3;13;6;1.13.2021;16678
2783;3;9;3;8.1.2023;49128
2784;2;9;6;1.20.2021;35215
2785;2;2;10;11.23.2021;38134
2786;1;15;1;1.5.2022;15521
2787;2;4;4;2.24.2021;24369
2788;3;2;7;6.28.2021;23998
2789;2;16;6;10.19.2023;24499
2790;1;20;1;6.28.2021;30179
2791;1;3;7;6.19.2022;30585
2792;3;22;3;6.1.2022;35211
2793;2;15;10;8.5.2022;7889
2794;1;19;4;5.27.2023;20917
2795;1;4;7;2.17.2021;14529
2796;1;6;11;3.18.2022;25325
2797;3;5;11;9.23.2023;26329
2798;1;19;10;6.25.2023;6827
2799;2;12;11;10.13.2021;42683
2800;1;1;3;5.6.2023;40016
2801;3;21;11;6.2.2023;12069
2802;1;13;4;1.4.2023;27175
2803;3;8;4;1.8.2023;24006
2804;3;15;8;6.17.2021;20461
2805;3;1;7;1.7.2022;44021
2806;2;16;7;5.1.2022;15831
2807;3;16;4;10.11.2022;25410
2808;3;10;11;2.24.2021;38845
2809;2;18;7;1.30.2022;32841
2810;1;16;4;3.12.2022;46581
2811;2;7;5;10.20.2023;33188
2812;2;3;9;12.20.2021;13488
2813;3;21;11;2.19.2023;30143
2814;3;13;8;2.14.2021;28316
2815;1;13;1;8.28.2021;42551
2816;2;7;6;6.14.2021;20226
2817;2;16;7;7.30.2021;15280
2818;3;9;7;3.20.2022;10176
2819;2;20;8;3.31.2021;18016
2820;1;1;8;12.30.2023;37133
2821;2;3;6;12.21.2022;25617
2822;1;22;4;11.27.2022;44274
2823;2;5;8;2.12.2022;15566
2824;1;17;10;1.2.2021;46102
2825;2;7;7;3.25.2022;13870
2826;3;19;6;4.3.2023;25260
2827;1;21;5;5.27.2023;11484
2828;3;15;7;12.15.2022;31313
2829;2;11;5;3.11.2023;49234
2830;1;11;3;8.31.2021;26752
2831;3;17;8;8.7.2023;48138
2832;2;11;2;6.28.2023;20476
2833;1;7;8;11.2.2023;40007
2834;3;1;11;9.6.2022;23961
2835;1;23;6;6.18.2022;25547
2836;2;5;6;2.15.2023;35643
2837;3;12;3;5.31.2021;39517
2838;2;6;3;3.1.2023;37202
2839;2;17;3;11.9.2022;47341
2840;3;8;6;12.24.2023;27297
2841;2;2;4;6.26.2021;37371
2842;2;19;4;7.10.2021;23827
2843;1;6;1;1.15.2023;40320
2844;3;9;1;9.7.2021;48257
2845;2;6;1;12.5.2023;23790
2846;3;19;7;11.18.2022;33071
2847;1;1;5;6.25.2021;22645
2848;1;9;7;7.17.2022;10279
2849;1;19;3;3.15.2022;45960
2850;3;19;7;7.14.2022;12936
2851;3;22;3;9.8.2023;10171
2852;2;11;11;7.17.2022;17886
2853;1;1;1;4.15.2023;41685
2854;1;22;5;10.31.2021;22957
2855;1;1;3;3.29.2021;44705
2856;3;8;6;9.28.2021;21085
2857;2;11;4;11.14.2021;36208
2858;2;2;11;6.5.2023;38782
2859;2;13;9;11.28.2022;42222
2860;1;21;8;2.28.2023;41912
2861;2;18;11;2.9.2022;33836
2862;1;19;11;7.18.2022;35364
2863;2;3;6;12.9.2023;33991
2864;1;20;5;1.31.2022;21231
2865;3;6;9;8.1.2022;37025
2866;1;2;7;3.26.2023;24960
2867;2;21;11;6.3.2021;32791
2868;2;19;8;5.28.2022;36416
2869;3;1;1;9.13.2023;44037
2870;2;14;7;10.2.2023;17887
2871;3;5;3;12.25.2023;22431
2872;1;14;5;7.12.2022;16464
2873;2;1;5;10.21.2021;7302
2874;3;11;3;2.27.2021;23370
2875;2;10;9;12.3.2023;33043
2876;2;14;3;9.2.2021;24934
2877;3;15;7;10.2.2021;18357
2878;3;18;6;2.13.2023;47736
2879;1;19;5;5.29.2021;21794
2880;2;15;10;5.24.2023;27345
2881;2;14;11;5.19.2021;9031
2882;2;16;9;10.2.2022;45003
2883;2;9;6;10.10.2021;25382
2884;1;23;9;2.22.2021;42952
2885;1;12;3;8.9.2022;45809
2886;1;15;2;8.30.2022;18604
2887;2;21;1;4.3.2021;6794
2888;3;16;7;4.1.2023;43461
2889;2;17;8;2.22.2021;15340
2890;3;16;5;2.25.2021;23852
2891;3;15;5;8.1.2023;9346
2892;1;20;8;9.10.2022;41952
2893;2;15;8;7.13.2023;40997
2894;3;13;8;8.25.2022;23524
2895;1;19;8;7.27.2022;22083
2896;1;11;6;3.12.2023;30111
2897;2;4;2;5.6.2022;39411
2898;2;21;6;5.3.2022;36440
2899;3;19;11;7.11.2021;7925
2900;2;21;3;2.18.2021;20149
2901;2;11;1;10.19.2023;19867
2902;1;5;5;6.17.2021;31009
2903;2;12;2;1.17.2021;17985
2904;2;6;1;12.16.2021;27661
2905;1;3;7;2.11.2021;47636
2906;3;10;3;8.22.2022;18902
2907;2;11;10;9.27.2021;41138
2908;1;2;2;2.17.2022;10567
2909;3;2;1;2.16.2021;21859
2910;3;9;6;1.3.2022;9677
2911;1;10;11;2.26.2023;45653
2912;1;21;2;2.14.2023;34416
2913;1;7;9;12.5.2022;14961
2914;1;6;2;5.26.2023;21990
2915;3;1;1;8.23.2021;24813
2916;3;7;1;7.2.2021;16218
2917;2;18;9;5.27.2021;36255
2918;1;10;9;9.28.2023;20122
2919;3;1;3;9.12.2022;7667
2920;2;17;7;10.13.2021;28435
2921;1;11;6;10.26.2022;33853
2922;3;10;7;11.4.2021;23764
2923;1;18;9;7.5.2023;32914
2924;3;21;1;10.16.2023;23314
2925;2;4;5;2.9.2021;39633
2926;3;20;6;8.27.2021;15117
2927;1;16;11;10.29.2022;8968
2928;2;22;9;9.17.2023;35003
2929;2;13;11;12.17.2021;40775
2930;3;20;7;10.19.2022;28559
2931;3;21;11;4.6.2022;11828
2932;3;17;5;1.8.2021;22089
2933;3;1;10;11.19.2022;16173
2934;2;18;4;8.19.2022;13667
2935;3;4;2;9.4.2022;18598
2936;1;7;7;12.23.2021;20515
2937;1;7;10;4.12.2022;38027
2938;2;8;3;8.30.2022;31174
2939;3;9;11;10.20.2022;27763
2940;3;18;2;12.27.2023;32090
2941;2;9;11;11.27.2022;28455
2942;1;2;4;9.25.2022;32079
2943;1;11;6;3.23.2021;25875
2944;2;22;11;9.24.2023;16505
2945;1;7;7;5.13.2023;30926
2946;1;19;3;12.23.2022;45893
2947;1;13;4;4.11.2023;22038
2948;2;3;2;3.18.2023;41144
2949;2;23;4;12.2.2021;39119
2950;2;21;9;10.19.2023;19003
2951;2;15;6;9.15.2022;21566
2952;2;18;7;11.5.2023;28634
2953;2;20;6;9.17.2022;8495
2954;2;7;2;11.27.2021;31369
2955;2;9;5;9.16.2023;30580
2956;2;20;5;5.3.2022;15098
2957;2;8;2;3.16.2023;42354
2958;1;11;5;12.25.2023;40006
2959;2;1;9;11.16.2023;25420
2960;2;15;6;1.31.2022;12559
2961;2;22;10;5.17.2023;36609
2962;1;12;5;5.31.2022;47547
2963;3;22;5;12.15.2022;19417
2964;3;2;1;5.30.2021;11862
2965;3;7;2;8.30.2022;34617
2966;1;15;4;2.8.2022;24744
2967;3;1;7;1.30.2021;35219
2968;3;19;2;4.18.2022;30799
2969;1;21;7;4.14.2023;40749
2970;2;12;3;2.7.2022;14485
2971;1;5;3;8.9.2021;14928
2972;1;21;10;2.17.2021;21101
2973;2;17;7;11.2.2023;43500
2974;2;6;1;6.4.2023;28487
2975;1;12;6;5.27.2021;47801
2976;1;12;5;8.28.2021;40269
2977;1;11;7;1.19.2021;40048
2978;1;3;10;3.26.2023;39425
2979;1;15;11;1.28.2021;26068
2980;2;3;2;12.11.2023;32432
2981;1;8;9;11.11.2021;20963
2982;1;12;6;6.30.2022;6952
2983;2;20;7;6.13.2023;23913
2984;3;16;7;3.4.2021;28874
2985;2;4;2;5.12.2021;11904
2986;1;13;6;3.24.2021;24649
2987;2;7;6;3.4.2022;37617
2988;3;3;10;3.23.2023;12112
2989;1;7;10;6.8.2021;41529
2990;1;5;7;5.18.2022;14110
2991;2;1;3;12.21.2022;18240
